% # columns="iteration, evaluation, void, void, void, xmean", seed=255537, Sun Jun 20 14:52:17 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 12 0 0 0 0.05263291847243201 0.5197948450916893 -0.18624419016967392 1.4082854341161537 0.7643703360130212 -0.2678731378176977 1.506793468637088 1.300619652265299 0.7705314979185057 0.989112609801749 1.1301993426514196 0.3144409996709289 0.7521940118093988 -0.8654665024463724 0.40997273299549863 -0.11735320384638426 0.5275729326518941 -0.3062289619514201 1.1978445032462004 -0.010059545300699635
2 24 0 0 0 0.680430221130487 0.6467832008886645 0.6549374863504087 2.00060358298959 0.7920092958850247 0.7497716844973648 1.640404931891173 1.7217960119504259 1.2794475610473302 0.9897559281032354 0.4060605739490578 -0.15342745988486706 0.5409320914807614 -0.8161852444919535 0.4206224603115348 -0.6990607930655791 0.9796323717373876 0.019576522067158764 1.754833838101873 0.3374946119145865
3 36 0 0 0 0.595981956806399 -0.00999709263038373 0.45600079081320066 1.4493671404978865 0.046226866288785695 0.5044920880866615 1.8497225308707295 1.7030854215684046 1.3371008712307182 1.3267022866555824 0.5476255078212072 0.2493899884207661 -0.2522461636785083 -1.1942270704950633 0.12946612174286548 -0.23951283597273254 1.0148574743505006 0.028197790804453914 1.9924770088408177 -0.059242925317665285
4 48 0 0 0 -0.01774983887888404 -0.5137878581360146 0.697987707880999 1.5599282637445433 0.2039619072697184 0.7987460535087212 1.5654373479132733 2.0398138031206323 1.191532757767663 1.7765700439462515 0.5853871262193919 0.5324344926764059 -0.4505938937426776 -1.2302110553862706 -0.22975868612070943 -0.1952935841462033 0.9324843340339236 0.931560961600674 2.3451089984094695 1.055288080531151
5 60 0 0 0 -0.30225184430974644 -0.5607437730301483 0.07909178756141821 1.4815820696751816 1.0901847450333257 1.0397496448676737 1.472466076255646 1.538305158236812 1.8360642536399787 1.5018040766743845 0.012353023568227539 0.5932967288715167 -0.3025713311488251 -1.6568404439608884 -0.36242288216013796 -0.4315309406817711 1.1492383606691776 1.7512505725113445 2.1445030615493725 1.4865265049779597
